ExpID	File_Name	Env	Setup	LD_cycle	Num	ID	Nest	Source	Location	Gen	Sex	Photo	Breeding_nest	Bury	Eggs	Instar
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	30	T2577	n7976	WL	S9507_S9277	F2	F	L	n8289	0	0	0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	31	T2112	n7947	WL	7565_7568	F1	F	H	n8270	0.5	0	0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	32	T1625	n7919	OK	7530_7528	F2	M	L	n8276	0	0	0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	1	T2735	n8016	OK	7530_7600	F2	M	H	n8347	0	0	0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	2	T2457	n7952	WL	7585_7588	F1	F	L				
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	3	T3626	n8043	AM	7777_7660	F2	M	L	n8343	0.5	0	0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	4	T2639	n7997	AM	7660_7777	F2	M	H	n8341	1	0	0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	5	T2795	n8016	OK	7530_7600	F2	M	S	n8346	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	6	T2180	n7950	WL	7582_7583	F1	M	S	n8381	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	7	T2662	n7995	AM	7777_7660	F2	M	S	n8334	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	8	T1891	n7942	OK	7600_7529	F2	F	S	n8346	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	9	T2633	n7997	AM	7660_7777	F2	F	H	n8336	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	10	T2817	n8018	OK	7600_7528	F2	F	H	n8385	1	0	0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	11	T2191	n7950	WL	7582_7583	F1	F	S	n8380	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	12	T3668	n8044	AM	7777_7660	F2	F	L	n8342	0	0	0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	13	T2618	n7997	AM	7660_7777	F2	F	S	n8335	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	14	T2154	n7950	WL	7582_7583	F1	M	L	n8382	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	15	T3623	n8043	AM	7777_7660	F2	M	L	n8342	0	0	0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	16	T2793	n8016	OK	7530_7600	F2	F	S	n8384	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	17	T2186	n7950	WL	7582_7583	F1	F	S	n8379	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	18	T3613	n8043	AM	7777_7660	F2	M	S	n8335	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	19	T2059	n7945	OK	7530_7600	F2	M	S	n8384	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	20	T3617	n8043	AM	7777_7660	F2	F	H	n8338	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	21	T2208	n7949	WL	7578_7582	F1	M	L				
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	22	T2737	n8016	OK	7530_7600	F2	M	H	n8385	1	0	0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	23	T3618	n8043	AM	7777_7660	F2	M	H	n8340	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	24	T2082	n7947	WL	7565_7568	F1	M	S	n8380	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	25	T2792	n8016	OK	7530_7600	F2	F	S	n8383	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	26	T3615	n8043	AM	7777_7660	F2	F	S	n8374	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	27	T2102	n7947	WL	7565_7568	F1	M	L				
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	28	T2701	n8009	OK	7687_7529	F2	F	H	n8347	0	0	0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	29	T1986	n7941	OK	7528_7600	F2	M	S	n8383	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	30	T3634	n8044	AM	7777_7660	F2	M	H	n8338	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	31	T2446	n7952	WL	7585_7588	F1	M	S	n8379	1	0	1
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	32	T3643	n8044	AM	7777_7660	F2	M	S	n8374	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	1	T2659	n7997	AM	7660_7777	F2	F	L	n8376	0	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	2	T2717	n8009	OK	7687_7529	F2	F	L	n8349	0	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	3	T3666	n8044	AM	7777_7660	F2	M	L	n8376	0	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	4	T2660	n7997	AM	7660_7777	F2	F	L	n8377	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	5	T2779	n8016	OK	7530_7600	F2	M	L	n8349	0	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	6	T3658	n8044	AM	7777_7660	F2	M	L	n8377	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	7	T2640	n8044	AM	7777_7660	F2	F	H	n8339	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	8	T2818	n8018	OK	7600_7528	F2	F	H	n8348	0	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	9	T2620	n7997	AM	7660_7777	F2	F	S	n8333	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	10	T3625	n8043	AM	7777_7660	F2	F	L	n8378	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	11	T1947	n7940	OK	7600_7528	F2	F	S	n8345	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	12	T3629	n8044	AM	7777_7660	F2	M	H	n8339	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	13	T3654	n8044	AM	7777_7660	F2	F	S	n8375	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	14	T3619	n8043	AM	7777_7660	F2	F	H	n8341	1	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	15	T2833	n8017	OK	7687_7600	F2	F	H	n8386	0	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	16	T3664	n8044	AM	7777_7660	F2	M	L	n8378	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	17	T3621	n8043	AM	7777_7660	F2	F	H	n8337	1	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	18	T3655	n8044	AM	7777_7660	F2	M	S	n8333	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	19	T3660	n8044	AM	7777_7660	F2	F	L	n8344	0	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	20	T2816	n8018	OK	7600_7528	F2	M	H	n8386	0	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	21	T3622	n8043	AM	7777_7660	F2	M	H	n8336	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	22	T2083	n7947	WL	7565_7568	F1	F	S	n8381	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	23	T3633	n8044	AM	7777_7660	F2	F	H	n8340	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	24	T3612	n8043	AM	7777_7660	F2	M	S	n8375	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	25	T2204	n7949	WL	7578_7582	F1	F	L	n8382	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	26	T3632	n8044	AM	7777_7660	F2	M	H	n8337	1	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	27	T3627	n8043	AM	7777_7660	F2	M	L	n8344	0	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	28	T2801	n8016	OK	7530_7600	F2	M	S	n8345	1	0	1
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	29	T2151	n7950	WL	7582_7583	F1	M	L				
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	30	T3659	n8044	AM	7777_7660	F2	F	L	n8343	0.5	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	31	T2706	n8009	OK	7687_7529	F2	M	H	n8348	0	0	0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	32	T3614	n8043	AM	7777_7660	F2	F	S	n8334	1	0	1
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	1	T2835	n8017	OK	7687_7600	F2	F	S	n8394	1	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	2	T2175	n7950	WL	7582_7583	F1	F	S	n8395	1	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	3	T2742	n8016	OK	7530_7600	F2	M	H				
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	4	T2799	n8016	OK	7530_7600	F2	M	S	n8411	1	0	1
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	5	T2681	n8009	OK	7687_7529	F2	F	S	n8411	1	0	1
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	6	T2829	n8018	OK	7600_7528	F2	M	S	n8413	1	0	1
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	7	T2744	n8016	OK	7530_7600	F2	F	H				
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	8	T2760	n8016	OK	7530_7600	F2	F	S				
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	9	T2087	n7947	WL	7565_7568	F1	M	S	n8395	1	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	10	T2776	n8016	OK	7538_7600	F2	M	S	n8394	1	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	11	T2021	n7941	OK	7528_7600	F2	F	L	n8402	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	12	T2469	n7946	WL	7588_7565	F1	F	L	n8407	1	0	1
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	13	T2807	n8016	OK	7530_7600	F2	M	L	n8402	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	14	T2149	n7950	WL	7582_7583	F1	M	L	n8407	1	0	1
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	15	T2036	n7945	OK	7530_7600	F2	F	H	n8415	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	16	T2751	n8016	OK	7530_7600	F2	M	H	n8415	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	17	T2045	n7945	OK	7530_7600	F2	M	L	n8422	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	18	T1959	n7941	OK	7528_7600	F2	M	H	n8414	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	19	T2736	n8016	OK	7530_7600	F2	F	H	n8414	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	20	T2815	n8018	OK	7600_7528	F2	F	L	n8422	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	21	T2748	n8016	OK	7530_7600	F2	F	H	n8416	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	22	T1897	n7940	OK	7600_7528	F2	M	H	n8416	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	23	T2739	n8016	OK	7530_7600	F2	F	H	n8417	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	24	T1904	n7940	OK	7600_7528	F2	M	H	n8417	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	25	T4248	n8081	OK	7917_7687	F2	M	L	n8421	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	26	T2723	n8009	OK	7687_7529	F2	F	L	n8421	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	27	T2008	n7941	OK	7528_7600	F2	M	L	n8404	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	28	T2783	n8016	OK	7530_7600	F2	F	L	n8404	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	29	T2152	n7950	WL	7582_7583	F1	M	L	n8405	1	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	30	T2096	n7947	WL	7565_7568	F1	F	L	n8405	1	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	31	T2832	n8017	OK	7687_7600	F2	M	L	n8420	0	0	0
Loc0304-1	Monitor20210304_0308(1)_edit	long	soil	LD_4	32	T4252	n8081	OK	7917_7687	F2	F	L	n8420	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	1	T4242	n8081	OK	7917_7687	F2	M	S	n8412	1	0	1
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	2	T2117	n7947	WL	7565_7568	F1	F	S				
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	3	T2177	n7950	WL	7582_7583	F1	M	S				
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	4	T1898	n7940	OK	7600_7528	F2	F	H	n8397	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	5	T2095	n7947	WL	7565_7568	F1	F	L	n8408	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	6	T2145	n7950	WL	7582_7583	F1	M	L	n8408	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	7	T2157	n7950	WL	7582_7583	F1	F	L	n8409	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	8	T2780	n8016	OK	7530_7600	F2	F	L	n8401	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	9	T2050	n7945	OK	7530_7600	F2	M	L	n8401	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	10	T2144	n7950	WL	7582_7583	F1	F	L	n8406	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	11	T2811	n8018	OK	7600_7528	F2	F	L	n8418	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	12	T2831	n8017	OK	7687_7600	F2	M	L	n8418	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	13	T2782	n8016	OK	7530_7600	F2	F	L	n8419	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	14	T2781	n8016	OK	7530_7600	F2	F	L	n8403	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	15	T2042	n7945	OK	7530_7600	F2	M	L	n8403	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	16	T4247	n8081	OK	7917_7687	F2	F	L	n8423	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	17	T2702	n8009	OK	7687_7529	F2	F	H	n8398	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	18	T4255	n8081	OK	7917_7687	F2	M	H	n8398	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	19	T2638	n7997	AM	7660_7777	F2	F	H	n8396	1	0	1
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	20	T2743	n8016	OK	7530_7600	F2	M	H	n8399	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	21	T1999	n7941	OK	7528_7600	F2	F	H	n8399	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	22	T2011	n7941	OK	7528_7600	F2	M	L	n8400	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	23	T2039	n7945	OK	7530_7600	F2	F	L	n8400	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	24	T4241	n8081	OK	7917_7687	F2	F	S	n8410	1	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	25	T2825	n8018	OK	7600_7528	F2	M	S	n8410	1	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	26	T2089	n7947	WL	7565_7568	F1	M	L	n8409	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	27	T2808	n8018	OK	7600_7528	F2	M	L	n8419	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	28	T2740	n8016	OK	7530_7600	F2	M	H	n8397	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	29	T2091	n7947	WL	7565_7568	F1	M	L	n8406	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	30	T2788	n8016	OK	7530_7600	F2	M	L	n8423	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	31	T3641	n8044	AM	7777_7660	F2	M	H	n8396	1	0	1
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	32	T2791	n8016	OK	7530_7600	F2	F	S	n8412	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	1	T4408	n8147	AM	7777_7777	F2	M	H	n8494	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	2	T4948	n8177	AM	7777_7777	F2	F	L	n8497	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	3	T3611	n8043	AM	7777_7660	F2	F	S	n8486	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	4	T3631	n8044	AM	7777_7660	F2	F	H	n8494	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	5	T4417	n8147	AM	7777_7777	F2	F	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	6	T3647	n8044	AM	7777_7660	F2	F	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	7	T4455	n8148	AM	7777_7777	F2	F	S	n8484	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	8	T3656	n8044	AM	7777_7660	F2	F	L	n8499	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	9	T4415	n8147	AM	7777_7777	F2	M	S	n8486	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	10	T2658	n7997	AM	7660_7777	F2	M	L	n8499	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	11	T4856	n8172	WL	7807_7949	F2	F	H	n8507	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	12	T4962	n8177	AM	7777_7777	F2	M	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	13	T4706	n8174	WL	7947_7807	F2	M	H	n8507	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	14	T4953	n8177	AM	7777_7777	F2	M	S	n8484	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	15	T4959	n8177	AM	7777_7777	F2	M	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	16	T2661	n7997	AM	7660_7777	F2	M	L	n8497	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	17	T4458	n8148	AM	7777_7777	F2	M	S	n8487	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	18	T4463	n8148	AM	7777_7777	F2	F	H				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	19	T4714	n8174	WL	7947_7807	F2	F	H	n8506	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	20	T2621	n7997	AM	7660_7777	F2	F	S	n8482	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	21	T4430	n8144	AM	7777_7660	F2	F	L	n8498	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	22	T4406	n8147	AM	7777_7777	F2	F	H	n8492	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	23	T3644	n8044	AM	7777_7660	F2	F	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	24	T3616	n8043	AM	7777_7660	F2	F	S	n8487	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	25	T4423	n8144	AM	7777_7660	F2	F	S	n8485	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	26	T4917	n8179	AM	7777_7777	F2	M	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	27	T4960	n8177	AM	7777_7777	F2	M	S	n8485	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	28	T4970	n8177	AM	7777_7777	F2	M	H	n8492	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	29	T2653	n7997	AM	7660_7777	F2	M	L	n8498	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	30	T4949	n8177	AM	7777_7777	F2	M	S	n8482	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	31	T4862	n8172	WL	7807_7949	F2	M	H	n8506	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	32	T4918	n8179	AM	7777_7777	F2	M	H				
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	1	T4906	n8171	WL	7952_7807	F2	F	S	n8501	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	2	T4456	n8148	AM	7777_7777	F2	F	S	n8490	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	3	T4411	n8147	AM	7777_7777	F2	F	L	n8500	1	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	4	T4428	n8144	AM	7777_7660	F2	M	S	n8483	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	5	T4744	n8173	WL	7950_7807	F2	F	S	n8503	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	6	T4410	n8147	AM	7777_7777	F2	F	L	n8496	0.5	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	7	T3640	n8044	AM	7777_7660	F2	F	H	n8491	1	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	8	T4919	n8179	AM	7777_7777	F2	F	H				
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	9	T4967	n8177	AM	7777_7777	F2	M	H				
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	10	T4974	n8177	AM	7777_7777	F2	M	H	n8491	1	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	11	T2615	n7997	AM	7660_7777	F2	M	S	n8490	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	12	T4905	n8171	WL	7952_7807	F2	M	S	n8503	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	13	T3661	n8044	AM	7777_7660	F2	M	L	n8496	0.5	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	14	T4449	n8148	AM	7777_7777	F2	M	L	n8500	1	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	15	T4717	n8174	WL	7947_7807	F2	M	S	n8501	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	16	T3646	n8044	AM	7777_7660	F2	F	S	n8483	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	17	T4718	n8174	WL	7947_7807	F2	F	S	n8502	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	18	T4418	n8147	AM	7777_7777	F2	F	S	n8488	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	19	T4869	n8172	WL	7807_7949	F2	F	L	n8508	0	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	20	T4865	n8172	WL	7807_7949	F2	F	H	n8505	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	21	T4446	n8144	AM	7777_7660	F2	F	H	n8493	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	22	T4930	n8179	AM	7777_7777	F2	F	L	n8495	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	23	T4908	n8171	WL	7952_7807	F2	F	S	n8504	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	24	T4457	n8148	AM	7777_7777	F2	F	S	n8489	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	25	T4966	n8177	AM	7777_7777	F2	M	H	n8493	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	26	T4765	n8173	WL	7950_7807	F2	M	L	n8508	0	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	27	T3642	n8044	AM	7777_7660	F2	M	S	n8489	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	28	T4745	n8173	WL	7950_7807	F2	M	S	n8502	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	29	T4450	n8148	AM	7777_7777	F2	M	L	n8495	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	30	T4756	n8173	WL	7950_7807	F2	M	H	n8505	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	31	T4422	n8144	AM	7777_7660	F2	M	S	n8488	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	32	T4799	n8172	WL	7807_7949	F2	M	S	n8504	1	0	1
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	1	T4819	n8172	WL	7807_7949	F2	F	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	2	T4946	n8177	AM	7777_7777	F2	F	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	3	T5135	n8202	WL	7947_7949	F2	F	L				
